Date,Revenue ($),Daily Active Users (DAU),New Registrations,Revenue_Lag1,DAU_Lag1,New_Registrations_Lag1,Revenue_MA4,DAU_MA4,New_Registrations_MA4
2016-08-14,3731700.196104433,109896.24579263243,8151.804851826135,3297009.468794747,285779.1445845429,28048.17816437027,3310704.175798789,482180.34080758365,35795.35981895062
2016-08-21,3770187.3017352875,223197.06706192653,20154.612012275284,3731700.196104433,109896.24579263243,8151.804851826135,3541650.066277603,366410.02019389585,27388.85728121638
2016-08-28,2590608.019544089,910016.7776632946,70536.60812705765,3770187.3017352875,223197.06706192653,20154.612012275284,3347376.246544639,382222.3087755991,31722.800788882327
2016-09-04,3249225.2292529424,886501.0698062637,46249.31633125302,2590608.019544089,910016.7776632946,70536.60812705765,3335430.186659188,532402.7900810293,36273.08533060302
2016-09-11,3751719.831428473,637671.7919532774,52070.72821030002,3249225.2292529424,886501.0698062637,46249.31633125302,3340435.0954901977,664346.6766211905,47252.816170221486
2016-09-18,3506272.5171601754,640465.1743902881,62490.29409360888,3751719.831428473,637671.7919532774,52070.72821030002,3274456.3993464196,768663.703453281,57836.736690554884
2016-09-25,4212979.682376645,698533.0070916299,55938.93604601578,3506272.5171601754,640465.1743902881,62490.29409360888,3680049.3150545587,715792.7608103649,54187.31867029442
2016-10-02,3817387.26323789,257834.15076110463,23452.45073221845,4212979.682376645,698533.0070916299,55938.93604601578,3822089.823550795,558626.0310490751,48488.102270535775
2016-10-09,2825868.8541628593,922970.7513324638,86953.37275710823,3817387.26323789,257834.15076110463,23452.45073221845,3590627.079234392,629950.7708938716,57208.76340723783
2016-10-16,2641137.4948008596,476893.4724028658,29283.1613416223,2825868.8541628593,922970.7513324638,86953.37275710823,3374343.323644563,589057.845397016,48906.98021924118
2016-10-23,3784838.556412631,444824.6754245477,26957.372625608743,2641137.4948008596,476893.4724028658,29283.1613416223,3267308.04215356,525630.7624802456,41661.58936413943
2016-10-30,2553022.6210832438,567025.9347545537,45673.40005375245,3784838.556412631,444824.6754245477,26957.372625608743,2951216.881614898,602928.7084786078,47216.826694522926
2016-11-06,3671551.1625469266,142269.37009754954,10037.306579455455,2553022.6210832438,567025.9347545537,45673.40005375245,3162637.458710915,407753.3631698792,27987.81015010973
2016-11-13,4380460.4828499155,249655.03188047148,22966.531611141843,3671551.1625469266,142269.37009754954,10037.306579455455,3597468.2057231786,350943.75303928065,26408.65271748962
2016-11-20,3650948.355751758,764230.2547837334,72602.75778447236,4380460.4828499155,249655.03188047148,22966.531611141843,3563995.6555579607,430795.147879077,37819.999007205515
2016-11-27,3276339.852413044,174518.80113261382,11809.87382715795,3650948.355751758,764230.2547837334,72602.75778447236,3744824.963390411,332668.3644735921,29354.117450556892
2016-12-04,3786576.4368847064,642836.8985197494,39755.301700077245,3276339.852413044,174518.80113261382,11809.87382715795,3773581.281974856,457810.246579142,36783.61623071234
2016-12-11,3416505.780983033,320814.1987131889,28560.89332306737,3786576.4368847064,642836.8985197494,39755.301700077245,3532592.606508135,475600.03828732134,38182.20665869372
2016-12-18,3591233.57863187,450366.05263777886,28706.468105431504,3416505.780983033,320814.1987131889,28560.89332306737,3517663.912228163,397133.98775083275,27208.134238933504
2016-12-25,4382929.617553051,359824.3630936299,32791.05181622573,3591233.57863187,450366.05263777886,28706.468105431504,3794311.353513165,443460.3782410867,32453.42873620045
2017-01-01,3272205.2756015486,420105.4448184542,29906.00961770814,4382929.617553051,359824.3630936299,32791.05181622573,3665718.5631923755,387777.514815763,29991.105715608177
2017-01-08,4422381.127647828,747141.3146658209,62294.77120137433,3272205.2756015486,420105.4448184542,29906.00961770814,3917187.3998585744,494359.29380392097,38424.57518518492
2017-01-15,4310701.283912128,367409.5440608575,20125.506507928196,4422381.127647828,747141.3146658209,62294.77120137433,4097054.3261786387,473620.1666596907,36279.33478580909
2017-01-22,2891582.269578593,609764.1762672075,49508.56217426172,4310701.283912128,367409.5440608575,20125.506507928196,3724217.4891850245,536105.119953085,40458.712375318086
2017-01-29,2638722.601750331,528445.3619791897,38358.99482499915,2891582.269578593,609764.1762672075,49508.56217426172,3565846.82072222,563190.0992432688,42571.95867714084
2017-02-05,2701556.002754853,697304.0488263833,55317.4252637232,2638722.601750331,528445.3619791897,38358.99482499915,3135640.5394989764,550730.7827834095,40827.62219272806
2017-02-12,2536443.6513030995,943146.7653922822,55080.441098339856,2701556.002754853,697304.0488263833,55317.4252637232,2692076.1313467193,694665.0881162656,49566.35584033097
2017-02-19,2688885.921511857,759314.8874892252,65941.70461126405,2536443.6513030995,943146.7653922822,55080.441098339856,2641402.0443300353,732052.76592177,53674.641449581555
2017-02-26,3866013.5468327138,293446.3407316811,27331.5492965365,2688885.921511857,759314.8874892252,65941.70461126405,2948224.7806006307,673303.010609893,50917.780067465894
2017-03-05,2642377.296920458,128064.8215551562,7791.078268884081,3866013.5468327138,293446.3407316811,27331.5492965365,2933430.104142032,530993.2037920862,39036.193318756115
2017-03-12,3137951.2605875228,336037.63986984256,18410.066660401437,2642377.296920458,128064.8215551562,7791.078268884081,3083807.006463138,379215.9224114763,29868.59970927151
2017-03-19,4189750.6219389094,635570.1376302294,32529.705850854174,3137951.2605875228,336037.63986984256,18410.066660401437,3459023.1815699013,348279.7349467273,21515.60001916904
2017-03-26,2546543.871471652,146283.23213582532,12009.644907987586,4189750.6219389094,635570.1376302294,32529.705850854174,3129155.7627296355,311488.9577977634,17685.123922031813
2017-04-02,4128936.9651778713,546729.6224811127,43932.29578212334,2546543.871471652,146283.23213582532,12009.644907987586,3500795.679793989,416155.1580292525,26720.428300341628
2017-04-09,3063709.5495467996,637158.5640252003,49274.575123319475,4128936.9651778713,546729.6224811127,43932.29578212334,3482235.2520338083,491435.389068092,34436.55541607113
2017-04-16,2736329.6552433125,400819.5017352647,24689.42106147058,3063709.5495467996,637158.5640252003,49274.575123319475,3118880.0103599085,432747.7300943508,32476.48421872524
2017-04-23,3893474.3307283013,793820.9833712397,55206.518272333466,2736329.6552433125,400819.5017352647,24689.42106147058,3455612.625174071,594632.1679032044,43275.70255981171
2017-04-30,3757885.6935597677,195938.42782039463,15620.959315660168,3893474.3307283013,793820.9833712397,55206.518272333466,3362849.8072695453,506934.3692380248,36197.86844319591
2017-05-07,4254944.027054106,167624.00356222788,12544.702664061704,3757885.6935597677,195938.42782039463,15620.959315660168,3660658.426646372,389550.7291222818,27015.40032838147
2017-05-14,3970142.0876077716,755369.880583243,75075.66555149095,4254944.027054106,167624.00356222788,12544.702664061704,3969111.5347374864,478188.32383427635,39611.96145088656
2017-05-21,4106961.8607696975,545942.1845855786,31021.52005803587,3970142.0876077716,755369.880583243,75075.66555149095,4022483.417247836,416218.6241378611,33565.71189731217
2017-05-28,3064069.145142613,719562.1567849624,60988.0935686385,4106961.8607696975,545942.1845855786,31021.52005803587,3849029.2801435473,547124.556379003,44907.49546055675
2017-06-04,2854879.0875594458,491344.6047433716,34500.2225023951,3064069.145142613,719562.1567849624,60988.0935686385,3499013.045269882,628054.706674289,50396.375420140095
2017-06-11,4001229.5032817167,321761.82991519617,22977.006079132218,2854879.0875594458,491344.6047433716,34500.2225023951,3506784.8991883686,519652.6940072772,37371.71055205041
2017-06-18,4113669.478534528,837192.0859067797,71897.96280900965,4001229.5032817167,321761.82991519617,22977.006079132218,3508461.8036295758,592465.1693375775,47590.82123979386
2017-06-25,4481010.284001347,819474.2910720813,69345.39576456498,4113669.478534528,837192.0859067797,71897.96280900965,3862697.088344259,617443.2029093573,49680.146788775484
2017-07-02,3325235.353822853,725226.8237689841,72205.61298117951,4481010.284001347,819474.2910720813,69345.39576456498,3980286.1549101113,675913.7576657603,59106.49440847158
2017-07-09,3244036.1715855664,344930.6235069664,19460.887291155588,3325235.353822853,725226.8237689841,72205.61298117951,3790987.821986073,681705.9560637029,58227.46471147743
2017-07-16,4052825.9214839935,631207.6001821784,34846.120106288305,3244036.1715855664,344930.6235069664,19460.887291155588,3775776.9327234398,630209.8346325525,48964.504035797094
2017-07-23,3181607.0805060356,424876.5072460241,36631.552696520004,4052825.9214839935,631207.6001821784,34846.120106288305,3450926.131849612,531560.3886760382,40786.04326878584
2017-07-30,4361514.6512071295,182423.8659939707,14396.772171730687,3181607.0805060356,424876.5072460241,36631.552696520004,3709995.9561956814,395859.64923228486,26333.83306642364
2017-08-06,4216825.503686024,925582.2179160186,58967.02278678889,4361514.6512071295,182423.8659939707,14396.772171730687,3953193.289220796,541022.5478345479,36210.366940331965
2017-08-13,3357988.0547500364,223136.76782706525,12042.90745630664,4216825.503686024,925582.2179160186,58967.02278678889,3779483.8225373067,439004.8397457696,30509.56377783655
2017-08-20,4001742.1355829947,955213.6184387222,51851.7772492428,3357988.0547500364,223136.76782706525,12042.90745630664,3984517.586306546,571589.1175439442,34314.61991601725
2017-08-27,4009085.7481693644,501405.1956621602,47487.85730662203,4001742.1355829947,955213.6184387222,51851.7772492428,3896410.360547105,651334.4499609915,42587.39119974008
2017-09-03,2706247.737671865,266619.6359547577,15888.761611144111,4009085.7481693644,501405.1956621602,47487.85730662203,3518765.919043565,486593.80447067635,31817.825905828886
2017-09-10,4305105.813359134,587710.8526405224,38887.99145655664,2706247.737671865,266619.6359547577,15888.761611144111,3755545.3586958395,577737.3256740407,38529.09690589139
2017-09-17,3510504.7448957143,885651.2522887675,54319.4889380183,4305105.813359134,587710.8526405224,38887.99145655664,3632736.0110240197,560346.734136552,39146.02482808527
2017-09-24,4152914.932215483,759002.397768605,51422.27225470213,3510504.7448957143,885651.2522887675,54319.4889380183,3668693.3070355486,624746.0346631631,40129.62856510529
2017-10-01,3140099.2020612233,825905.0330753047,44162.126710736586,4152914.932215483,759002.397768605,51422.27225470213,3777156.173132889,764567.3839432999,47197.96984000341
2017-10-08,4291046.456992401,692905.0300396456,52628.20850256564,3140099.2020612233,825905.0330753047,44162.126710736586,3773641.3340412057,790865.9282930808,50633.02410150565
2017-10-15,3278403.357468326,723048.9080660673,38596.80491714829,4291046.456992401,692905.0300396456,52628.20850256564,3715615.9871843583,750215.3422374057,46702.35309628816
2017-10-22,2521675.3029605965,864276.0864087874,77800.25383606511,3278403.357468326,723048.9080660673,38596.80491714829,3307806.0798706366,776533.7643974513,53296.8484916289
2017-10-29,4310763.952838527,324701.20797326736,20029.390164376608,2521675.3029605965,864276.0864087874,77800.25383606511,3600472.2675649626,651232.808121942,47263.664355038905
2017-11-05,2682573.353572267,540482.4672788264,41617.47196221176,4310763.952838527,324701.20797326736,20029.390164376608,3198353.991709929,613127.1674317371,44510.980219950434
2017-11-12,3138627.2751808297,299088.49763764197,28115.501486935267,2682573.353572267,540482.4672788264,41617.47196221176,3163409.9711380554,507137.06482463074,41890.654362397174
2017-11-19,4400123.9341016095,988901.2071969823,81627.73115924743,3138627.2751808297,299088.49763764197,28115.501486935267,3633022.128923308,538293.3450216795,42847.52369319276
2017-11-26,4401214.293875112,949653.405717952,72788.92914101644,4400123.9341016095,988901.2071969823,81627.73115924743,3655634.7141824546,694531.3944578507,56037.408437352715
2017-12-03,3646875.776246572,135484.13023165532,8971.31033386302,4401214.293875112,949653.405717952,72788.92914101644,3896710.319851031,593281.8101960579,47875.86803026553
2017-12-10,3763674.4243395985,735017.6552641196,48988.997029931124,3646875.776246572,135484.13023165532,8971.31033386302,4052972.107140723,702264.0996026773,53094.24191601449
2017-12-17,3396891.0439566397,932723.4856740992,77858.48460699472,3763674.4243395985,735017.6552641196,48988.997029931124,3802163.884604481,688219.6692219565,52151.930277951324
2017-12-24,3086421.5433961293,262517.8106146002,26174.854958408916,3396891.0439566397,932723.4856740992,77858.48460699472,3473465.696984735,516435.77044611855,40498.411732299435
2017-12-31,3157329.090739832,611150.7074973665,50781.7098311649,3086421.5433961293,262517.8106146002,26174.854958408916,3351079.0256080497,635352.4147625463,50951.01160662491
2018-01-07,3845036.9121540766,923939.4678292377,71964.87908190361,3157329.090739832,611150.7074973665,50781.7098311649,3371419.6475616693,682582.8679038258,56694.98211961803
2018-01-14,4004749.05887536,130551.38072721896,11296.940683399978,3845036.9121540766,923939.4678292377,71964.87908190361,3523384.151291349,482039.84166710585,40054.59613871934
2018-01-21,4083158.0874516973,727678.2405221559,53309.9120974902,4004749.05887536,130551.38072721896,11296.940683399978,3772568.2873052415,598329.9491439947,46838.36042348967
2018-01-28,4079236.285589108,367614.10663529567,19486.16400907186,4083158.0874516973,727678.2405221559,53309.9120974902,4003045.0860175607,537445.7989284771,39014.473967966405
2018-02-04,2682412.2060973807,931956.5758388774,72799.63954847789,4079236.285589108,367614.10663529567,19486.16400907186,3712388.9095033864,539450.0759308869,39223.164084609976
2018-02-11,3488840.6094051627,973952.420648831,95331.69422836858,2682412.2060973807,931956.5758388774,72799.63954847789,3583411.7971358374,750300.33591129,60231.85247085213
2018-02-18,2615117.5200332887,949839.8402020906,55817.47794790232,3488840.6094051627,973952.420648831,95331.69422836858,3216401.655281235,805840.7358312736,60858.74393345515
2018-02-25,3599057.764647471,526792.7949917174,44514.11999925454,2615117.5200332887,949839.8402020906,55817.47794790232,3096357.0250458256,845635.4079203792,67115.73293100082
2018-03-04,3383061.002746754,875838.3858903821,52591.19117182654,3599057.764647471,526792.7949917174,44514.11999925454,3271519.2242081687,831605.8604332552,62063.62083683799
2018-03-11,4275408.365516599,860094.4586815634,66047.8440452517,3383061.002746754,875838.3858903821,52591.19117182654,3468161.163236028,803141.3699414384,54742.65829105877
2018-03-18,3201830.0251041576,387190.4259189301,21231.131081698673,4275408.365516599,860094.4586815634,66047.8440452517,3614839.2895037453,662479.0163706483,46096.071574507856
2018-03-25,2734134.0328552118,846023.9267356097,61352.42573581762,3201830.0251041576,387190.4259189301,21231.131081698673,3398608.3565556807,742286.7993066213,50305.648008648626
2018-04-01,2785983.3641056716,133306.87124394334,11705.431938418675,2734134.0328552118,846023.9267356097,61352.42573581762,3249338.9468954103,556653.9206450116,40084.208200296656
2018-04-08,4023021.2634349447,636642.8906338477,42896.091526368284,2785983.3641056716,133306.87124394334,11705.431938418675,3186242.171374996,500791.0286330827,34296.2700705758
2018-04-15,3736436.126632522,307007.95355893276,25557.057069554725,4023021.2634349447,636642.8906338477,42896.091526368284,3319893.6967570875,480745.4105430834,35377.75156753982
2018-04-22,2702245.3522455804,208510.19719955092,18718.48126930962,3736436.126632522,307007.95355893276,25557.057069554725,3311921.5266046794,321366.9781590687,24719.26545091282
2018-04-29,2668213.612229995,169257.88146628824,16309.501746695652,2702245.3522455804,208510.19719955092,18718.48126930962,3282479.0886357604,330354.7307146549,25870.28290298206
2018-05-06,3901938.26291824,726659.8982903258,44858.244481302,2668213.612229995,169257.88146628824,16309.501746695652,3252208.3385065845,352858.9826287744,26360.82114171549
2018-05-13,2645526.012728387,405887.4673912595,28398.23965740605,3901938.26291824,726659.8982903258,44858.244481302,2979480.8100305507,377578.8610868561,27071.116788678322
2018-05-20,4143720.1185807125,752290.0943758853,43347.55757143106,2645526.012728387,405887.4673912595,28398.23965740605,3339849.5016143336,513523.8353809397,33228.385864208685
2018-05-27,3912484.4543129923,158820.70671904815,15822.381896941863,4143720.1185807125,752290.0943758853,43347.55757143106,3650917.212135083,510914.54169412964,33106.605901770236
2018-06-03,2662697.5612837994,383761.3040475493,36975.42021757587,3912484.4543129923,158820.70671904815,15822.381896941863,3341107.036726473,425189.8931334356,31135.899835838703
2018-06-10,2669675.428170384,585542.1631378036,45085.491460198165,2662697.5612837994,383761.3040475493,36975.42021757587,3347144.390586972,470103.5670700716,35307.71278653673
2018-06-17,4473279.157002351,811650.8483550672,74754.39430394508,2669675.428170384,585542.1631378036,45085.491460198165,3429534.150192382,484943.75556486705,43159.42196966524
2018-06-24,3248541.5915122405,386877.25263886293,29421.20218130849,4473279.157002351,811650.8483550672,74754.39430394508,3263548.434492194,541957.8920448208,46559.127040756895
2018-07-01,3241284.294133782,663302.2387933081,53846.40108625021,3248541.5915122405,386877.25263886293,29421.20218130849,3408195.1177046895,611843.1257312605,50776.87225792548
2018-07-08,4125599.134515005,897379.9734125684,48867.922696762485,3241284.294133782,663302.2387933081,53846.40108625021,3772176.044290845,689802.5782999517,51722.48006706656
2018-07-15,4394497.154767717,654276.8693640741,57421.64178050067,4125599.134515005,897379.9734125684,48867.922696762485,3752480.5437321863,650459.0835522034,47389.29193620546
2018-07-22,4472002.127645742,309663.5272782704,17460.586755087643,4394497.154767717,654276.8693640741,57421.64178050067,4058345.6777655617,631155.6522120553,44399.13807965025
2018-07-29,4006756.3705178834,121960.70340088422,11135.424632159207,4472002.127645742,309663.5272782704,17460.586755087643,4249713.696861587,495820.26836394926,33721.3939661275
2018-08-05,3252519.1710618315,883088.9865108369,78684.46889373429,4006756.3705178834,121960.70340088422,11135.424632159207,4031443.705998294,492247.5216385164,41175.53051537045
2018-08-12,2667001.4333973373,119142.46976534842,10179.2031743771,3252519.1710618315,883088.9865108369,78684.46889373429,3599569.7756556985,358463.92173883494,29364.92086383955
2018-08-19,4054293.8318548733,887231.5054157794,45965.70671325858,2667001.4333973373,119142.46976534842,10179.2031743771,3495142.7017079815,502855.91627321223,36491.20085338229
2018-08-26,3616808.4994716104,576043.4206244908,37532.92578357581,4054293.8318548733,887231.5054157794,45965.70671325858,3397655.7339464133,616376.5955791139,43090.57614123644
2018-09-02,3348444.0184939527,945160.9286616065,59692.232479054044,3616808.4994716104,576043.4206244908,37532.92578357581,3421636.9458044437,631894.5811168063,38342.51703756637
2018-09-09,4312708.770189472,818904.9121962988,55691.11926677269,3348444.0184939527,945160.9286616065,59692.232479054044,3833063.780002477,806835.1917245439,49720.496060665275
2018-09-16,2722394.964612303,998140.6994800037,54281.02460196052,4312708.770189472,818904.9121962988,55691.11926677269,3500089.0631918344,834562.4902406,51799.32553284076
2018-09-23,3485250.208581718,415640.6339065391,40253.91887074305,2722394.964612303,998140.6994800037,54281.02460196052,3467199.490469361,794461.793561112,52479.573804632564
2018-09-30,2522707.289534838,790469.4600380142,61411.66091108844,3485250.208581718,415640.6339065391,40253.91887074305,3260765.3082295824,755788.9264052139,52909.43091264116
2018-10-07,3437321.2839882523,461737.82224831794,30140.497604773616,2522707.289534838,790469.4600380142,61411.66091108844,3041918.4366792776,666497.1539182187,46521.775497141396
2018-10-14,2612606.551363675,531888.058273518,37151.889328031706,3437321.2839882523,461737.82224831794,30140.497604773616,3014471.3333671205,549933.9936165973,42239.49167865919
2018-10-21,2737635.8325361437,664754.9168965331,48101.750227287186,2612606.551363675,531888.058273518,37151.889328031706,2827567.739355727,612212.5643640958,44201.44951779523
2018-10-28,2735052.49355421,886309.4027677049,70931.09038371108,2737635.8325361437,664754.9168965331,48101.750227287186,2880654.0403605704,636172.5500465184,46581.30688595089
2018-11-04,3798420.604232127,985675.1222793657,74698.37526155323,2735052.49355421,886309.4027677049,70931.09038371108,2970928.870421539,767156.8750542804,57720.77630014579
2018-11-11,3992089.758530847,791446.0724780664,75954.76193732384,3798420.604232127,985675.1222793657,74698.37526155323,3315799.672213332,832046.3786054176,67421.49445246883
2018-11-18,3666737.5301943193,475990.1039506004,35626.99019192995,3992089.758530847,791446.0724780664,75954.76193732384,3548075.0966278757,784855.1753689343,64302.804443629524
2018-11-25,4424345.096949084,479221.30204936315,47734.227887585126,3666737.5301943193,475990.1039506004,35626.99019192995,3970398.247476594,683083.150189349,58503.58881959803
2018-12-02,3249741.159047408,763824.0714300023,70708.14745859896,4424345.096949084,479221.30204936315,47734.227887585126,3833228.3861804144,627620.3874770082,57506.031868859456
2018-12-09,3071424.1725637214,314899.4311914721,19027.96367800192,3249741.159047408,763824.0714300023,70708.14745859896,3603061.989688633,508483.72715535946,43274.33230402898
2018-12-16,4237198.256378921,199426.70181825518,19250.611810127135,3071424.1725637214,314899.4311914721,19027.96367800192,3745677.1712347837,439342.87662227324,39180.23770857828
2018-12-23,2947191.677038905,419159.94187669887,23396.803722538792,4237198.256378921,199426.70181825518,19250.611810127135,3376388.816257239,424327.5365791071,33095.881667316695
2018-12-30,4426445.078881223,358515.0924886735,32579.157516661617,2947191.677038905,419159.94187669887,23396.803722538792,3670564.7962156925,323000.2918437749,23563.63418183236
2019-01-06,2524308.9493796327,366677.3084103911,25312.161659034096,4426445.078881223,358515.0924886735,32579.157516661617,3533785.9904196705,335944.7611485047,25134.683677090405
2019-01-13,4439757.653415278,310246.97594491893,29131.79269101485,2524308.9493796327,366677.3084103911,25312.161659034096,3584425.8396787597,363649.8296801706,27604.978897312332
2019-01-20,2586319.8239011522,137883.8706727257,12878.744353404787,4439757.653415278,310246.97594491893,29131.79269101485,3494207.876394321,293330.81187917734,24975.46405502883
2019-01-27,4282286.227396142,116086.54126007242,10482.181673668352,2586319.8239011522,137883.8706727257,12878.744353404787,3458168.163523051,232723.67407202706,19451.220094280514
2019-02-03,3555402.2181725996,988950.1507624284,88512.5434927602,4282286.227396142,116086.54126007242,10482.181673668352,3715941.480721293,388291.8846600364,35251.31555271204
2019-02-10,4485929.5922386,484995.8203622761,31638.196468820122,3555402.2181725996,988950.1507624284,88512.5434927602,3727484.4654271235,431979.09576437564,35877.91649716336
2019-02-17,2647593.1294707977,445893.9824437135,24098.77019099632,4485929.5922386,484995.8203622761,31638.196468820122,3742802.7918195347,508981.62370712264,38682.92295656125
2019-02-24,3607708.5688026417,711682.5544237628,49923.82587147488,2647593.1294707977,445893.9824437135,24098.77019099632,3574158.3771711597,657880.6269980452,48543.33400601288
2019-03-03,4438605.071238197,296428.4990785577,17393.305530467158,3607708.5688026417,711682.5544237628,49923.82587147488,3794959.0904375594,484750.2140770775,30763.524515439618
2019-03-10,3546195.688340298,954965.0655552028,80930.95388633008,4438605.071238197,296428.4990785577,17393.305530467158,3560025.614462984,602242.5253753092,43086.713869817104
2019-03-17,3758797.276270525,807710.5129739968,54362.94503179958,3546195.688340298,954965.0655552028,80930.95388633008,3837826.6511629154,692696.65800788,50652.75758001792
2019-03-24,3891497.3779692343,180469.90208103356,17826.908974973994,3758797.276270525,807710.5129739968,54362.94503179958,3908773.8534545638,559893.4949221977,42628.528355892704
2019-03-31,3409082.1295355465,475822.69820643554,39040.58807619378,3891497.3779692343,180469.90208103356,17826.908974973994,3651393.118028901,604742.0447041672,48040.348992324354
2019-04-07,3755116.160168127,891206.4768059482,81210.32410819488,3409082.1295355465,475822.69820643554,39040.58807619378,3703623.2359858584,588802.3975168535,48110.19154779056
2019-04-14,3668628.6238462003,950258.8200622692,53809.57796055383,3755116.160168127,891206.4768059482,81210.32410819488,3681081.0728797773,624439.4742889216,47971.84977997912
2019-04-21,4302316.020981978,520661.3601248828,48473.94964561465,3668628.6238462003,950258.8200622692,53809.57796055383,3783785.7336329627,709487.3387998838,55633.60994763928
2019-04-28,2590892.760682916,652070.2502896369,62688.63812321341,4302316.020981978,520661.3601248828,48473.94964561465,3579238.391419805,753549.2268206843,61545.62245939419
2019-05-05,3061926.3791844607,250330.5514828677,18612.851511355784,2590892.760682916,652070.2502896369,62688.63812321341,3405940.9461738886,593330.2454899142,45896.25431018442
2019-05-12,4400822.968153117,992051.7635232789,79674.30297801524,3061926.3791844607,250330.5514828677,18612.851511355784,3588989.5322506176,603778.4813551665,52362.43556454977
2019-05-19,4280527.567781832,308504.53124509903,27222.59101821676,4400822.968153117,992051.7635232789,79674.30297801524,3583542.4189505815,550739.2741352206,47049.5959077003
2019-05-26,3411313.505571426,948458.5967216131,55714.28978928786,4280527.567781832,308504.53124509903,27222.59101821676,3788647.6051727086,624836.3607432146,45306.00882421891
2019-06-02,3740265.1956030736,684681.9840931316,51438.99612320109,3411313.505571426,948458.5967216131,55714.28978928786,3958232.309277362,733424.2188957806,53512.54497718024
2019-06-09,3054762.3659622655,646963.1153909732,45244.16949148735,3740265.1956030736,684681.9840931316,51438.99612320109,3621717.158729649,647152.0568627042,44905.011605548265
2019-06-16,2876242.3194475225,561419.6599148577,32179.844840748385,3054762.3659622655,646963.1153909732,45244.16949148735,3270645.846646072,710380.8390301439,46144.32506118117
2019-06-23,3427396.809879964,307602.8305459828,21032.872958297023,2876242.3194475225,561419.6599148577,32179.844840748385,3274666.672723206,550166.8974862363,37473.970853433464
2019-06-30,3206704.456052106,258875.22880495744,13826.167549764472,3427396.809879964,307602.8305459828,21032.872958297023,3141276.4878354645,443715.2086641928,28070.763710074305
2019-07-07,3667312.2237017443,298437.5881631578,15307.041570952728,3206704.456052106,258875.22880495744,13826.167549764472,3294413.9522703346,356583.826857239,20586.481729940653
2019-07-14,2655469.27392997,267794.4359298291,15199.56080453865,3667312.2237017443,298437.5881631578,15307.041570952728,3239220.690890946,283177.5208609818,16341.410720888218
2019-07-21,4448789.615332333,801626.0262100779,78684.20829480916,2655469.27392997,267794.4359298291,15199.56080453865,3494568.8922540382,406683.3197770056,30754.244555016252
2019-07-28,4472421.488959206,415112.7332500571,32161.47204485365,4448789.615332333,801626.0262100779,78684.20829480916,3810998.1504808133,445742.6958882805,35338.07067878854
2019-08-04,3896323.4280394902,152058.40890705673,14945.989500959515,4472421.488959206,415112.7332500571,32161.47204485365,3868250.95156525,409147.90107425523,35247.807661290244
2019-08-11,3572192.7326882407,972192.3671267302,69633.17516188949,3896323.4280394902,152058.40890705673,14945.989500959515,4097431.816254818,585247.3838734805,48856.21125062795
2019-08-18,3119055.2325726557,895407.2964670832,58730.48685938878,3572192.7326882407,972192.3671267302,69633.17516188949,3764998.220564898,608692.7014377317,43867.780891772854
2019-08-25,4127590.0394138973,934977.0548756917,70410.40415716797,3119055.2325726557,895407.2964670832,58730.48685938878,3678790.358178571,738658.7818441404,53430.01391985144
2019-09-01,3869462.3451077584,995417.0403817918,71645.72323469834,4127590.0394138973,934977.0548756917,70410.40415716797,3672075.0874456377,949498.4397128242,67604.94735328614
2019-09-08,2825233.8786897827,256505.72429753857,14180.466033338398,3869462.3451077584,995417.0403817918,71645.72323469834,3485335.3739460236,770576.7790055263,53741.77007114837
2019-09-15,4321854.368987685,456617.81701239286,37461.52649551658,2825233.8786897827,256505.72429753857,14180.466033338398,3786035.158049781,660879.4091418537,48424.52998018032
2019-09-22,4145074.485846338,782414.6281336822,47572.30311823036,4321854.368987685,456617.81701239286,37461.52649551658,3790406.2696578912,622738.8024563513,42715.00472044592
2019-09-29,4399599.826583848,726418.556248413,58824.937195710074,4145074.485846338,782414.6281336822,47572.30311823036,3922940.6400269135,555489.1814230066,39509.80821069885
2019-10-06,3951439.01677672,238506.31570586955,19679.16913608424,4399599.826583848,726418.556248413,58824.937195710074,4204491.924548648,550989.3292750894,40884.48398638531
2019-10-13,3726830.39187158,834249.812491556,48053.82588540935,3951439.01677672,238506.31570586955,19679.16913608424,4055735.9302696213,645397.3281448802,43532.55883385851
2019-10-20,3336486.0725812376,301996.5146529946,16026.19441078386,3726830.39187158,834249.812491556,48053.82588540935,3853588.826953347,525292.7997747083,35646.03165699688
2019-10-27,4365456.966708027,301435.8533403608,26839.26941461373,3336486.0725812376,301996.5146529946,16026.19441078386,3845053.111984391,419047.12404769525,27649.614711722796
2019-11-03,4232127.779000817,583276.9806040722,42573.39917303571,4365456.966708027,301435.8533403608,26839.26941461373,3915225.3025404154,505239.7902722459,33373.17222096067
2019-11-10,2590437.3402123787,633645.9413575329,33525.059715676354,4232127.779000817,583276.9806040722,42573.39917303571,3631127.039625615,455088.8224887401,29740.980678527412
2019-11-17,2552733.948994504,622077.58705403,62048.08125401641,2590437.3402123787,633645.9413575329,33525.059715676354,3435189.0087289317,535109.090588999,41246.45238933555
2019-11-24,3252926.7337560994,182338.1536579794,9643.687723368957,2552733.948994504,622077.58705403,62048.08125401641,3157056.4504909497,505334.6656684036,36947.55696652436
2019-12-01,4121106.6615636656,889714.7763673423,75404.89447893274,3252926.7337560994,182338.1536579794,9643.687723368957,3129301.171131662,581944.1146092212,45155.43079299861
